trial,maze,time_s,x,y,z,angle,event
1,Hard039,3.797,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.813,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.831,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.847,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.868,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.881,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.897,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.914,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.936,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.948,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.964,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.981,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.002,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.015,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.030,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.047,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.063,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.080,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.097,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.115,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.131,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.149,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.165,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.182,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.197,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.214,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.230,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.247,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.263,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.281,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.303,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.314,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.330,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.347,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.363,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.380,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.403,3.2500,0.0000,3.2500,48.02,
1,Hard039,4.416,3.2500,0.0000,3.2500,50.63,
1,Hard039,4.433,3.2500,0.0000,3.2500,53.18,
1,Hard039,4.449,3.2500,0.0000,3.2500,58.28,
1,Hard039,4.465,3.2500,0.0000,3.2500,63.23,
1,Hard039,4.482,3.2500,0.0000,3.2500,65.05,
1,Hard039,4.572,3.2500,0.0000,3.2500,69.95,
1,Hard039,4.586,3.2500,0.0000,3.2500,82.40,
1,Hard039,4.606,3.2500,0.0000,3.2500,83.54,
1,Hard039,4.616,3.2500,0.0000,3.2500,85.63,
1,Hard039,4.633,3.2500,0.0000,3.2500,85.73,
1,Hard039,4.649,3.2500,0.0000,3.2500,85.94,
1,Hard039,4.666,3.2500,0.0000,3.2500,86.09,
1,Hard039,4.683,3.2500,0.0000,3.2500,86.09,
1,Hard039,4.700,3.2500,0.0000,3.2500,86.09,
1,Hard039,4.718,3.2500,0.0000,3.2500,86.09,
1,Hard039,4.731,3.2500,0.0000,3.2500,86.09,
1,Hard039,4.747,3.2500,0.0000,3.2500,86.09,
1,Hard039,4.764,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.780,3.2500,0.0000,3.2500,86.04,
